"data_file","data_filename","candidate_script","match_type","exact_filename_match","stem_match","matched_line_numbers","context"
"Lewitus_etal_2014/Lewitus_etal_2014_TableS1.csv","Lewitus_etal_2014_TableS1.csv","Lewitus_etal_2014/Lewitus_etal_2014_TableS1.R","mentions related name",FALSE,TRUE,"10","9: folder    <- ""Lewitus_etal_2014"" | 10: item_name <- ""Lewitus_etal_2014_TableS1"" | 11: "
"Lewitus_etal_2014/Lewitus_etal_2014_TableS8.csv","Lewitus_etal_2014_TableS8.csv","____EvoM1_TraitTable/EvoM1_read_gyrification_etc.R","mentions related name",FALSE,TRUE,"13;35;36;39;40;67;68;71;100;108;118;124;131","12:   ""Lewitus_etal_2014_TableS1"", | 13:   ""Lewitus_etal_2014_TableS8"" | 14: ) || 34: #  | 35: # # Find the species present in lewitus_data_list$Lewitus_etal_2014_TableS1 but not in lewitus_data_list$Lewitus_etal_2014_TableS8 | 36: # species_only_in_tableS1 <- setdiff(lewitus_data_list$Lewitus_etal_2014_TableS1$Species, lewitus_data_list$Lewitus_etal_2014_TableS8$Species) || 35: # # Find the species present in lewitus_data_list$Lewitus_etal_2014_TableS1 but not in lewitus_data_list$Lewitus_etal_2014_TableS8 | 36: # species_only_in_tableS1 <- setdiff(lewitus_data_list$Lewitus_etal_2014_TableS1$Species, lewitus_data_list$Lewitus_etal_2014_TableS8$Species) | 37: # species_only_in_tableS1 || 38: #  | 39: # # Find the species present in lewitus_data_list$Lewitus_etal_2014_TableS8 but not in lewitus_data_list$Lewitus_etal_2014_TableS1 | 40: # species_only_in_tableS8 <- setdiff(lewitus_data_list$Lewitus_etal_2014_TableS8$Species, lewitus_data_list$Lewitus_etal_2014_TableS1$Species) || 39: # # Find the species present in lewitus_data_list$Lewitus_etal_2014_TableS8 but not in lewitus_data_list$Lewitus_etal_2014_TableS1 | 40: # species_only_in_tableS8 <- setdiff(lewitus_data_list$Lewitus_etal_2014_TableS8$Species, lewitus_data_list$Lewitus_etal_2014_TableS1$Species) | 41: # species_only_in_tableS8 || 66: #  | 67: # # Find the species present in both lewitus_data_list$Lewitus_etal_2014_TableS1 and lewitus_data_list$Lewitus_etal_2014_TableS8 | 68: # species_in_both <- intersect(lewitus_data_list$Lewitus_etal_2014_TableS1$Species, lewitus_data_list$Lewitus_etal_2014_TableS8$Species) || 67: # # Find the species present in both lewitus_data_list$Lewitus_etal_2014_TableS1 and lewitus_data_list$Lewitus_etal_2014_TableS8 | 68: # species_in_both <- intersect(lewitus_data_list$Lewitus_etal_2014_TableS1$Species, lewitus_data_list$Lewitus_etal_2014_TableS8$Species) | 69: #  || 70: # # Print the species present in both | 71: # cat(""Species present in both lewitus_data_list$Lewitus_etal_2014_TableS1 and lewitus_data_list$Lewitus_etal_2014_TableS8:\n"") | 72: # print(species_in_both) || 99: # colnames_s1 <- colnames(lewitus_data_list$Lewitus_etal_2014_TableS1) | 100: # colnames_s8 <- colnames(lewitus_data_list$Lewitus_etal_2014_TableS8) | 101: #  || 107: #  | 108: # # Identify column names unique to lewitus_data_list$Lewitus_etal_2014_TableS8 | 109: # unique_colnames_s8 <- setdiff(colnames_s8, colnames_s1) || 117: #  | 118: # cat(""\nColumn names unique to lewitus_data_list$Lewitus_etal_2014_TableS8:\n"") | 119: # print(unique_colnames_s8) || 123:   x = as.data.frame(lewitus_data_list$Lewitus_etal_2014_TableS1), | 124:   y = as.data.frame(lewitus_data_list$Lewitus_etal_2014_TableS8), | 125:   by = c(""Species"", ""GI""), || 130: Lewitus_etal_2014_TableS1 <- lewitus_data_list$Lewitus_etal_2014_TableS1 | 131: Lewitus_etal_2014_TableS8 <- lewitus_data_list$Lewitus_etal_2014_TableS8 | 132: "
"Lewitus_etal_2014/Lewitus_etal_2014_TableS8.csv","Lewitus_etal_2014_TableS8.csv","__merging_gyrification/gyrification_compiled.R","mentions related name",FALSE,TRUE,"33;52;75;88","32: item_name <- c(""Lewitus_etal_2014_TableS1"", | 33:                ""Lewitus_etal_2014_TableS8"", | 34:                ""Zilles_etal_2013_Table1"") || 51: team_of <- c(Lewitus_etal_2014_TableS1 = ""Lewitus_2014"", | 52:              Lewitus_etal_2014_TableS8 = ""Lewitus_2014"", | 53:              Zilles_etal_2013_Table1   = ""Zilles_2013"") || 74:   group_by(Species) |> summarise(v = first(GI), .groups = ""drop"") | 75: lew_s8 <- long |> filter(source == ""Lewitus_etal_2014_TableS8"") |> | 76:   group_by(Species) |> summarise(v = first(GI), .groups = ""drop"") || 87:     lew_src            = ifelse(!is.na(gi_s1), ""Lewitus_etal_2014_TableS1"", | 88:                          ifelse(!is.na(gi_s8), ""Lewitus_etal_2014_TableS8"", NA)), | 89:     GI_Zilles2013_mean = mean,"
"MacLeod_etal_2003/MacLeod_etal_2003_Table1.csv","MacLeod_etal_2003_Table1.csv","__merging_volumes/volumes_compiled.R","mentions related name",FALSE,TRUE,"88;235","87:   ""deSousa_etal_2013_Table1"",             ""Zilles"",             2013, | 88:   ""MacLeod_etal_2003_Table1"",             ""Zilles"",             2003, | 89:   ""MacLeod_etal_2003_Table2"",             ""Zilles"",             2003, || 234:   } | 235:   if (it %in% c(""MacLeod_etal_2003_Table1"", ""MacLeod_etal_2003_Table2"")) { # per-individual -> species means, cm3->mm3 | 236:     meas <- c(""cerebellum_volume_cm3"",""vermis_volume_cm3"",""hemisphere_volume_cm3"",""brain_volume_cm3"")"
"MacLeod_etal_2003/MacLeod_etal_2003_Table2.csv","MacLeod_etal_2003_Table2.csv","__merging_volumes/volumes_compiled_DeCasien.R","mentions related name",FALSE,TRUE,"72;97;192","71:   ""MacLeod_etal_2003_"",                   ""Zilles"",             2003,  # ref 61 (Table1 = Yerkes sample) | 72:   ""MacLeod_etal_2003_Table2"",             ""Zilles"",             2003,  # ref 61 (Table2 = Hirnforschung sample; was omitted -- has Alouatta/Aotus/etc DeCasien needs) | 73:   ""Bauernfeind_etal_2013_Table1"",         ""Zilles"",             2013,  # ref 43 || 96:                   ""MacLeod_etal_2003_"" = ""10.1016%2Fs0047-2484(03)00028-9_Table1"", | 97:                   ""MacLeod_etal_2003_Table2"" = ""10.1016%2Fs0047-2484(03)00028-9_Table2"", | 98:                   ""Semendeferi_etal_1998_Table2"" = ""10.1002%2F(SICI)1096-8644(199806)106%3A2%3C129%3A%3AAID-AJPA3%3E3.0.CO;2-L_TABLE2"", || 191:   } | 192:   if (it %in% c(""MacLeod_etal_2003_"", ""MacLeod_etal_2003_Table2"")) {  # per-individual -> species means, cm3->mm3 | 193:     meas <- c(""cerebellum_volume_cm3"",""vermis_volume_cm3"",""hemisphere_volume_cm3"",""brain_volume_cm3"")"
"MacLeod_etal_2003/MacLeod_etal_2003_Table2.csv","MacLeod_etal_2003_Table2.csv","__merging_volumes/volumes_compiled.R","mentions related name",FALSE,TRUE,"89;235","88:   ""MacLeod_etal_2003_Table1"",             ""Zilles"",             2003, | 89:   ""MacLeod_etal_2003_Table2"",             ""Zilles"",             2003, | 90:   ""Bauernfeind_etal_2013_Table1"",         ""Zilles"",             2013, || 234:   } | 235:   if (it %in% c(""MacLeod_etal_2003_Table1"", ""MacLeod_etal_2003_Table2"")) { # per-individual -> species means, cm3->mm3 | 236:     meas <- c(""cerebellum_volume_cm3"",""vermis_volume_cm3"",""hemisphere_volume_cm3"",""brain_volume_cm3"")"
"ManyPrimates__2022/ManyPrimates__2022_speciespredictors.csv","ManyPrimates__2022_speciespredictors.csv","__merging_behaviour/behaviour_compiled.R","mentions related name",FALSE,TRUE,"53","52:  | 53: SC_ITEM<-""Schniter_Penaherrera-Aguirre_2026_data""; MP_ITEM<-""ManyPrimates__2022_speciespredictors"" | 54: HM_ITEM<-""Heffner_Masterton_1975_TableI"";          IW_ITEM<-""Iwaniuk_etal_1999_References"""
"Matano_etal_1985_a/Matano_etal_1985_a_Table1.csv","Matano_etal_1985_a_Table1.csv","__merging_volumes/volumes_compiled.R","mentions related name",FALSE,TRUE,"83","82:   ""Baron_etal_1990_Table1"",               ""Stephan_collection"", 1990, | 83:   ""Matano_etal_1985_a_Table1"",            ""Stephan_collection"", 1985, | 84:   ""Matano_etal_1985_b_Table1"",            ""Stephan_collection"", 1985,"
"Matano_etal_1985_a/Matano_etal_1985_a_Table1.csv","Matano_etal_1985_a_Table1.csv","Matano_etal_1985_a/comparison/Matano_etal_1985_a_Table1_compare_to_Matano_1985a_csv.R","mentions related name",FALSE,TRUE,"1;10;11;12;19;22;23","1: # Matano_etal_1985_a_Table1_compare_to_Matano_1985a_csv.R | 2: # || 9: # | 10: # Inputs : ../Matano_etal_1985_a_Table1_snapshot.xlsx (sheet Table1) ; Matano_1985a.csv | 11: # Outputs: Matano_etal_1985_a_Table1_comparison_report_from_R.csv || 10: # Inputs : ../Matano_etal_1985_a_Table1_snapshot.xlsx (sheet Table1) ; Matano_1985a.csv | 11: # Outputs: Matano_etal_1985_a_Table1_comparison_report_from_R.csv | 12: #          Matano_etal_1985_a_Table1_comparison_mismatches_from_R.csv || 11: # Outputs: Matano_etal_1985_a_Table1_comparison_report_from_R.csv | 12: #          Matano_etal_1985_a_Table1_comparison_mismatches_from_R.csv | 13:  || 18: setwd(""/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Matano_etal_1985_a/comparison"") | 19: snapshot_file     <- ""../Matano_etal_1985_a_Table1_snapshot.xlsx"" | 20: snapshot_sheet    <- ""Table1"" || 21: comparison_file   <- ""Matano_1985a.csv"" | 22: output_detail     <- ""Matano_etal_1985_a_Table1_comparison_report_from_R.csv"" | 23: output_mismatches <- ""Matano_etal_1985_a_Table1_comparison_mismatches_from_R.csv"" || 22: output_detail     <- ""Matano_etal_1985_a_Table1_comparison_report_from_R.csv"" | 23: output_mismatches <- ""Matano_etal_1985_a_Table1_comparison_mismatches_from_R.csv"" | 24: header_rows       <- 3L"
"Matano_etal_1985_b/Matano_etal_1985_b_Table1.csv","Matano_etal_1985_b_Table1.csv","__merging_volumes/volumes_compiled.R","mentions related name",FALSE,TRUE,"84","83:   ""Matano_etal_1985_a_Table1"",            ""Stephan_collection"", 1985, | 84:   ""Matano_etal_1985_b_Table1"",            ""Stephan_collection"", 1985, | 85:   ""Zilles_Rehkämper_1988_Table12-2"",      ""Stephan_collection"", 1988,"
"Matano_etal_1985_b/Matano_etal_1985_b_Table1.csv","Matano_etal_1985_b_Table1.csv","Matano_etal_1985_b/comparison/Matano_etal_1985_b_Table1_compare_to_Matano_1985b_csv.R","mentions related name",FALSE,TRUE,"1;10;11;12;19;22;23","1: # Matano_etal_1985_b_Table1_compare_to_Matano_1985b_csv.R | 2: # || 9: # | 10: # Inputs : ../Matano_etal_1985_b_Table1_snapshot.xlsx (sheet Table1) ; Matano_1985b.csv | 11: # Outputs: Matano_etal_1985_b_Table1_comparison_report_from_R.csv || 10: # Inputs : ../Matano_etal_1985_b_Table1_snapshot.xlsx (sheet Table1) ; Matano_1985b.csv | 11: # Outputs: Matano_etal_1985_b_Table1_comparison_report_from_R.csv | 12: #          Matano_etal_1985_b_Table1_comparison_mismatches_from_R.csv || 11: # Outputs: Matano_etal_1985_b_Table1_comparison_report_from_R.csv | 12: #          Matano_etal_1985_b_Table1_comparison_mismatches_from_R.csv | 13:  || 18: setwd(""/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Matano_etal_1985_b/comparison"") | 19: snapshot_file     <- ""../Matano_etal_1985_b_Table1_snapshot.xlsx"" | 20: snapshot_sheet    <- ""Table1"" || 21: comparison_file   <- ""Matano_1985b.csv"" | 22: output_detail     <- ""Matano_etal_1985_b_Table1_comparison_report_from_R.csv"" | 23: output_mismatches <- ""Matano_etal_1985_b_Table1_comparison_mismatches_from_R.csv"" || 22: output_detail     <- ""Matano_etal_1985_b_Table1_comparison_report_from_R.csv"" | 23: output_mismatches <- ""Matano_etal_1985_b_Table1_comparison_mismatches_from_R.csv"" | 24: header_rows       <- 3L"
"Rilling_Insel_1998/Rilling_Insel_1998_Table1.csv","Rilling_Insel_1998_Table1.csv","__merging_volumes/volumes_compiled_DeCasien.R","mentions related name",FALSE,TRUE,"81;105;248","80:   ""Sherwood_etal_2004_TABLEI"",            ""Sherwood"",           2004,  # ref 64 (great apes) | 81:   ""Rilling_Insel_1998_Table1"",            ""RillingInsel"",       1998,  # ref 62 (cerebellum + BV) | 82:   ""Rilling_Insel_1999_Table1"",      ""RillingInsel"",       1999,  # ref 63 (neocortex via MRI; DOI-coded Table 1) || 104:                   ""Bush_Allman_2004_a_Table2""   = ""10.1073%2Fpnas.0305760101_Table2"", | 105:                   ""Rilling_Insel_1998_Table1""   = ""10.1159%2F000006575_Table1"", | 106:                   ""Stimpson_etal_2015_TableS1"" = ""10.1093%2Fscan%2Fnsv128_TableS1"", || 247:   } | 248:   if (it == ""Rilling_Insel_1998_Table1"") {                       # one row/species; cc->mm3 (vol) and kg->g (body mass); harmonize Cercocebus | 249:     df <- df %>%"
"Rilling_Insel_1998/Rilling_Insel_1998_Table1.csv","Rilling_Insel_1998_Table1.csv","__merging_volumes/volumes_compiled.R","mentions related name",FALSE,TRUE,"106;126;278","105:   ""Barks_etal_2014_TABLE1"",               ""Barks"",              2014,  # ref 65 | 106:   ""Rilling_Insel_1998_Table1"",            ""RillingInsel"",       1998,  # ref 62 | 107:   ""Stimpson_etal_2015_TableS1"",           ""Stimpson"",           2015,  # ref 58 || 125:                   ""Bush_Allman_2004_a_Table2""   = ""10.1073%2Fpnas.0305760101_Table2"", | 126:                   ""Rilling_Insel_1998_Table1""   = ""10.1159%2F000006575_Table1"", | 127:                   ""Stimpson_etal_2015_TableS1""  = ""10.1093%2Fscan%2Fnsv128_TableS1"", || 277:   } | 278:   if (it == ""Rilling_Insel_1998_Table1"") {                       # one row/species; cc->mm3 (vol) and kg->g (body mass); harmonize Cercocebus | 279:     df <- df %>%"
"Rilling_Insel_1999/Rilling_Insel_1999_Table1.csv","Rilling_Insel_1999_Table1.csv","__merging_volumes/volumes_compiled_DeCasien.R","mentions related name",FALSE,TRUE,"82;108;255","81:   ""Rilling_Insel_1998_Table1"",            ""RillingInsel"",       1998,  # ref 62 (cerebellum + BV) | 82:   ""Rilling_Insel_1999_Table1"",      ""RillingInsel"",       1999,  # ref 63 (neocortex via MRI; DOI-coded Table 1) | 83:   ""Barks_etal_2014_TABLE1"",               ""Barks"",              2014,  # ref 65 (gorillas; print 2015) || 107:                   # DOI-coded/derived sources and non-registry extras resolved here. | 108:                   ""Rilling_Insel_1999_Table1"" = ""10.1006%2Fjhev.1999.0313_Table1"", | 109:                   ""Barks_etal_2014_Fig4A""           = ""10.1002%2Fajpa.22646_Fig4A"", || 254:   } | 255:   if (it == ""Rilling_Insel_1999_Table1"") {                 # one row/species; derive total neocortex grey+white; convert MEANS and SDs | 256:     # cc->mm3 and kg->g for both the mean and its SD (SD scales linearly). Spinal-cord area"
"Rilling_Insel_1999/Rilling_Insel_1999_Table1.csv","Rilling_Insel_1999_Table1.csv","__merging_volumes/volumes_compiled.R","mentions related name",FALSE,TRUE,"110;118;285","109:   ""Barks_etal_2014_Fig4A"",                ""Barks"",              2014,  # ref 65 regional volumes (Barks Fig 4A; replaces viaDeCasien) | 110:   ""Rilling_Insel_1999_Table1"",       ""RillingInsel"",       1999,  # ref 63 (neocortex) | 111:   ""Stimpson_etal_2015_TableS2"",       ""Stimpson"",           2015   # ref 58 (extra structures) || 117:                   # registry rename/case-drift can't send them to NA.tsv. | 118:                   ""Rilling_Insel_1999_Table1"" = ""10.1006%2Fjhev.1999.0313_Table1"", | 119:                   ""Barks_etal_2014_Fig4A""          = ""10.1002%2Fajpa.22646_Fig4A"", || 284:   } | 285:   if (it == ""Rilling_Insel_1999_Table1"") {                 # one row/species; derive total neocortex grey+white; convert MEANS and SDs | 286:     # cc->mm3 and kg->g for both the mean and its SD (SD scales linearly). Spinal-cord area"
"Schniter_Penaherrera-Aguirre_2026/Schniter_Penaherrera-Aguirre_2026_data.csv","Schniter_Penaherrera-Aguirre_2026_data.csv","____EvoM1_TraitTable/EvoM1_read_vocal_schniter.R","mentions related name",FALSE,TRUE,"9","8: folder_path <- ""./____EvoM1_TraitTable/"" | 9: item_name   <- ""Schniter_Penaherrera-Aguirre_2026_data"" | 10: MS_REF <- ""McComb, K., & Semple, S. (2005). Coevolution of vocal communication and sociality in primates. Biology Letters, 1(4), 381-385."""
"Schniter_Penaherrera-Aguirre_2026/Schniter_Penaherrera-Aguirre_2026_data.csv","Schniter_Penaherrera-Aguirre_2026_data.csv","__merging_behaviour/behaviour_compiled.R","mentions related name",FALSE,TRUE,"53","52:  | 53: SC_ITEM<-""Schniter_Penaherrera-Aguirre_2026_data""; MP_ITEM<-""ManyPrimates__2022_speciespredictors"" | 54: HM_ITEM<-""Heffner_Masterton_1975_TableI"";          IW_ITEM<-""Iwaniuk_etal_1999_References"""
"Seymour_etal_2015/Seymour_etal_2015_TableS1.csv","Seymour_etal_2015_TableS1.csv","Seymour_etal_2015/comparison/Seymour_etal_2015_TableS1_compare_to_Seymour_brainbody_csv.R","mentions related name",FALSE,TRUE,"1;12;14;15;21;24;25","1: # Seymour_etal_2015_TableS1_compare_to_Seymour_brainbody_csv.R | 2: # || 11: # | 12: # Inputs : ../Seymour_etal_2015_TableS1_snapshot.xlsx (sheet TableS1) | 13: #          Seymour data added to compilation/Seymour_2015_TableS1_brainbody.csv || 13: #          Seymour data added to compilation/Seymour_2015_TableS1_brainbody.csv | 14: # Outputs: Seymour_etal_2015_TableS1_comparison_report_from_R.csv | 15: #          Seymour_etal_2015_TableS1_comparison_mismatches_from_R.csv || 14: # Outputs: Seymour_etal_2015_TableS1_comparison_report_from_R.csv | 15: #          Seymour_etal_2015_TableS1_comparison_mismatches_from_R.csv | 16:  || 20: setwd(""/Users/crossmodal/Library/CloudStorage/OneDrive-AllenInstitute/Species/Evo-M1-Trait-Data/Seymour_etal_2015/comparison"") | 21: snapshot_file  <- ""../Seymour_etal_2015_TableS1_snapshot.xlsx"" | 22: snapshot_sheet <- ""TableS1"" || 23: comparison_file <- ""Seymour data added to compilation/Seymour_2015_TableS1_brainbody.csv"" | 24: output_detail     <- ""Seymour_etal_2015_TableS1_comparison_report_from_R.csv"" | 25: output_mismatches <- ""Seymour_etal_2015_TableS1_comparison_mismatches_from_R.csv"" || 24: output_detail     <- ""Seymour_etal_2015_TableS1_comparison_report_from_R.csv"" | 25: output_mismatches <- ""Seymour_etal_2015_TableS1_comparison_mismatches_from_R.csv"" | 26: "
"__merging_fossil_brain_glucose/inputs/Seymour_etal_2017_TableS1.csv","Seymour_etal_2017_TableS1.csv","Seymour_etal_2017/Seymour_etal_2017_TableS1_snapshot_extract.R","mentions related name",FALSE,TRUE,"1;4;6;33","1: # Seymour_etal_2017_TableS1_snapshot_extract.R | 2: # || 3: # Source -> snapshot step (R). Builds the frozen, journal-faithful snapshot | 4: # Seymour_etal_2017_TableS1_snapshot.xlsx (sheet ""TableS1"") from the Word | 5: # supplement rsos170846supp1.docx, BEFORE any cleaning. All later cleaning happens || 5: # supplement rsos170846supp1.docx, BEFORE any cleaning. All later cleaning happens | 6: # in Seymour_etal_2017_TableS1.R, reproducibly from this snapshot. | 7: # || 32: docx_file     <- ""rsos170846supp1.docx"" | 33: snapshot_file <- ""Seymour_etal_2017_TableS1_snapshot.xlsx"" | 34: snapshot_sheet <- ""TableS1"""
"Seymour_etal_2017/Seymour_etal_2017_TableS1.csv","Seymour_etal_2017_TableS1.csv","Seymour_etal_2017/Seymour_etal_2017_TableS1_snapshot_extract.R","mentions related name",FALSE,TRUE,"1;4;6;33","1: # Seymour_etal_2017_TableS1_snapshot_extract.R | 2: # || 3: # Source -> snapshot step (R). Builds the frozen, journal-faithful snapshot | 4: # Seymour_etal_2017_TableS1_snapshot.xlsx (sheet ""TableS1"") from the Word | 5: # supplement rsos170846supp1.docx, BEFORE any cleaning. All later cleaning happens || 5: # supplement rsos170846supp1.docx, BEFORE any cleaning. All later cleaning happens | 6: # in Seymour_etal_2017_TableS1.R, reproducibly from this snapshot. | 7: # || 32: docx_file     <- ""rsos170846supp1.docx"" | 33: snapshot_file <- ""Seymour_etal_2017_TableS1_snapshot.xlsx"" | 34: snapshot_sheet <- ""TableS1"""
"Sherwood_etal_2005/comparison/Sherwood_2005.csv","Sherwood_2005.csv","Sherwood_etal_2005/Sherwood_etal_2005_Table1.R","mentions related name",FALSE,TRUE,"48","47:   hypoglossal_XII_SD    = numv(snap$XII_volume_SD), | 48:   source                = ""Sherwood_2005"" | 49: )"
"Sherwood_etal_2004/Sherwood_etal_2004_TABLEI.csv","Sherwood_etal_2004_TABLEI.csv","__merging_volumes/volumes_compiled_DeCasien.R","mentions related name",FALSE,TRUE,"80;101;234","79:   ""Sherwood_etal_2005_Table1"",            ""Sherwood"",           2005,  # ref 53 (brainstem motor) | 80:   ""Sherwood_etal_2004_TABLEI"",            ""Sherwood"",           2004,  # ref 64 (great apes) | 81:   ""Rilling_Insel_1998_Table1"",            ""RillingInsel"",       1998,  # ref 62 (cerebellum + BV) || 100:                   # DeCasien primaries: have __ReadMe.xlsx rows, but keep fallbacks against registry drift. | 101:                   ""Sherwood_etal_2004_TABLEI""   = ""10.1002%2Fajp.20048_TABLEI"", | 102:                   ""Barks_etal_2014_TABLE1""      = ""10.1002%2Fajpa.22646_TABLE1"", || 233:   } | 234:   if (it == ""Sherwood_etal_2004_TABLEI"") {                       # per-specimen great-ape volumes (cm3): fill species (NA = same as above), | 235:     meas <- c(""Whole Brain"",""Neocortex"",""Hippocampus"",""Striatum"",""Thalamus"",""Cerebellum"")  #  species-mean, cm3->mm3"
"Sherwood_etal_2004/Sherwood_etal_2004_TABLEI.csv","Sherwood_etal_2004_TABLEI.csv","__merging_volumes/volumes_compiled.R","mentions related name",FALSE,TRUE,"104;123;264","103:   # The DeCasien-only SUBSET + the merge-vs-DeCasien comparison live in volumes_compiled_DeCasien.R. | 104:   ""Sherwood_etal_2004_TABLEI"",            ""Sherwood"",           2004,  # ref 64 | 105:   ""Barks_etal_2014_TABLE1"",               ""Barks"",              2014,  # ref 65 || 122:                   # registry rename/case-drift can't silently send them to NA.tsv. | 123:                   ""Sherwood_etal_2004_TABLEI""   = ""10.1002%2Fajp.20048_TABLEI"", | 124:                   ""Barks_etal_2014_TABLE1""      = ""10.1002%2Fajpa.22646_TABLE1"", || 263:   } | 264:   if (it == ""Sherwood_etal_2004_TABLEI"") {                       # per-specimen great-ape volumes (cm3): fill species (NA = same as above), | 265:     meas <- c(""Whole Brain"",""Neocortex"",""Hippocampus"",""Striatum"",""Thalamus"",""Cerebellum"")  #  species-mean, cm3->mm3"
"Sherwood_etal_2004/Sherwood_etal_2004_TABLEI.csv","Sherwood_etal_2004_TABLEI.csv","Barks_etal_2014/Barks_etal_2014_TABLE1.R","mentions related name",FALSE,TRUE,"43","42: # Barks SK et al. 2014/2015, Table I. | 43: # This script follows the Sherwood_etal_2004_TABLEI.R model script. | 44: # Both Barks table scripts belong in the same paper folder. Each table has its"
"Sherwood_etal_2004/Sherwood_etal_2004_TABLEI.csv","Sherwood_etal_2004_TABLEI.csv","Sherwood_etal_2004/Sherwood_etal_2004_unpublishedviaDeCasien.R","mentions related name",FALSE,TRUE,"11","10: ##   brain, neocortex, hippocampus, striatum, thalamus and cerebellum volumes | 11: ##   (those are already in this repo as Sherwood_etal_2004_TABLEI.*). DeCasien & | 12: ##   Higham (2019) list, under reference 64, SIX gorilla individuals. Two of the six"
"Sherwood_etal_2004/Sherwood_etal_2004_TABLEI.csv","Sherwood_etal_2004_TABLEI.csv","Stimpson_etal_2015/Stimpson_etal_2015_TableS1.R","mentions related name",FALSE,TRUE,"41","40: # Per-individual brain mass (g) for bonobos and chimpanzees. | 41: # This script follows the Sherwood_etal_2004_TABLEI.R model script. | 42: # Both Stimpson table scripts belong in the same paper folder. Each table has"
"Sherwood_etal_2004/Sherwood_etal_2004_TABLEI.csv","Sherwood_etal_2004_TABLEI.csv","Stimpson_etal_2015/Stimpson_etal_2015_TableS2.R","mentions related name",FALSE,TRUE,"42","41: # for bonobos and chimpanzees. | 42: # This script follows the Sherwood_etal_2004_TABLEI.R model script. | 43: # Both Stimpson table scripts belong in the same paper folder. Each table has"
"Sherwood_etal_2005/Sherwood_etal_2005_Table1.csv","Sherwood_etal_2005_Table1.csv","__merging_volumes/volumes_compiled_DeCasien.R","mentions related name",FALSE,TRUE,"79;400","78:   ""Bush_Allman_2004_a_Table2"",            ""Bush"",               2004,  # ref 55 (frontal/neocortex GM+WM; 55 species incl. Cheirogaleus/Daubentonia/Mandrillus/Propithecus) | 79:   ""Sherwood_etal_2005_Table1"",            ""Sherwood"",           2005,  # ref 53 (brainstem motor) | 80:   ""Sherwood_etal_2004_TABLEI"",            ""Sherwood"",           2004,  # ref 64 (great apes) || 399: ##   one side only       -> ESTIMATE as 2x, flagged    [left-only insula species; Stephan vestibular; | 400: ##                                                       Sherwood_etal_2005_Table1 cranial motor nuclei | 401: ##                                                       (Vmo/VII/XII -- see laterality_known.csv,"
"Sherwood_etal_2005/Sherwood_etal_2005_Table1.csv","Sherwood_etal_2005_Table1.csv","__merging_volumes/volumes_compiled.R","mentions related name",FALSE,TRUE,"99","98:   ""Semendeferi_etal_2001_Table2"",         ""Zilles"",             2001, | 99:   ""Sherwood_etal_2005_Table1"",            ""Zilles"",             2005, | 100:   ""Barger_etal_2007_TABLE1"",              ""Zilles"",             2007,"
"Smaers_etal_2011/Smaers_etal_2011_SupplementaryTable1.csv","Smaers_etal_2011_SupplementaryTable1.csv","__merging_volumes/volumes_compiled_DeCasien.R","mentions related name",FALSE,TRUE,"204","203:     df <- df %>% mutate(across(ends_with(""_cm3""), ~num(.x)*1000)) | 204:   if (it == ""Smaers_etal_2011_SupplementaryTable1"") {            # per-individual frontal -> species means of COMBINED L+R (cm3->mm3) | 205:     fix <- c(""Cercopithecus ascianus""=""Cercopithecus ascanius"",""Cercocebus albigena""=""Lophocebus albigena"","
"Smaers_etal_2011/Smaers_etal_2011_SupplementaryTable1.csv","Smaers_etal_2011_SupplementaryTable1.csv","__merging_volumes/volumes_compiled.R","mentions related name",FALSE,TRUE,"95;248","94:   ""Bush_Allman_2004_a_Table2"",            ""Bush"",               2004,  # ref 55 (frontal/neocortex GM+WM; 55 spp incl. Cheirogaleus/Mandrillus). Derives Neocortex_Vol.mm3 (GM+WM) in the reshape below. Same team 'Bush' as 2003/2004b (Tier-2, averaged). | 95:   ""Smaers_etal_2011_SupplementaryTable1"", ""Zilles"",             2011, | 96:   ""Ashwell__2020_SupplementaryTable"",     ""Ashwell"",            2020, || 247:     df <- df %>% mutate(across(ends_with(""_cm3""), ~num(.x)*1000)) | 248:   if (it == ""Smaers_etal_2011_SupplementaryTable1"") {            # per-individual frontal -> species means of COMBINED L+R (cm3->mm3) | 249:     fix <- c(""Cercopithecus ascianus""=""Cercopithecus ascanius"",""Cercocebus albigena""=""Lophocebus albigena"","
